Customer_ID,gender,Became_member_on,start_year,Age,Income,date,country,region,Item, Price ,Type,Quantity_ordered,event,reward,Channels,Difficulty,Duration,Offer_Type
79167079,M,20171207,2017,24,38000,12/13/2019,Canada,Ontario,Iced Flat White,5.75,Cold Coffee,2,offer Ignored,10,"['email', 'mobile', 'social']",10,7,No offer used
39326878,M,20160105,2016,48,57000,4/18/2019,Canada,Quebec,"Bacon, Gouda & Egg Sandwich",6.15,Breakfast,1,transaction,2,"['web', 'email', 'mobile', 'social']",10,10,discount
72974133,F,20171126,2017,50,110000,1/14/2019,Canada,Ontario,White Hot Chocolate,4.55,Hot Drinks,5,offer completed,3,"['web', 'email', 'mobile', 'social']",7,7,discount
52510849,M,20170508,2017,41,67000,10/1/2022,Canada,Newfoundland and Labrador,Chocolate Chip Cookie,3.55,Bakery,3,transaction,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
34690823,M,20180608,2018,45,84000,9/23/2020,Canada,Alberta,Salted Caramel Cream Cold Brew,5.25,Cold Coffee,1,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
78069041,M,20171014,2017,48,93000,12/9/2021,Canada,Alberta,Mango Dragonfruit Starbucks Refreshers® Beverage,5.65,Drinks,1,offer Ignored,5,"['web', 'email']",20,10,No offer used
34403834,M,20170207,2017,59,87000,10/1/2019,Canada,Alberta,Chocolate Croissant,4.45,Bakery,2,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
26441803,M,20170815,2017,43,45000,6/20/2020,Canada,Alberta,Hot Chocolate,2.25,Hot Drinks,2,offer Ignored,5,"['web', 'email', 'mobile', 'social']",5,5,No offer used
91903600,F,20180118,2018,56,67000,6/4/2022,Canada,Quebec,Vanilla Sweet Cream Cold Brew,4.95,Cold Coffee,2,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
86958473,M,20160104,2016,54,93000,8/29/2021,Canada,Nova Scotia,Everything Bagel,3.15,Bakery,1,offer Ignored,5,"['web', 'email']",20,10,No offer used
95134556,M,20160618,2016,48,47000,3/3/2021,Canada,Alberta,Strawberry Coconut Drink,6.45,Drinks,3,transaction,5,"['web', 'email']",20,10,discount
97768841,F,20170316,2017,63,49000,9/8/2020,Canada,New Brunswick,Chicken Caprese on Ciabatta,8.75,Lunch,3,offer completed,2,"['web', 'email', 'mobile']",10,7,discount
73959703,M,20180116,2018,47,35000,4/19/2020,Canada,Alberta,Iced Flat White,5.75,Cold Coffee,3,transaction,3,"['web', 'email', 'mobile', 'social']",7,7,discount
62108608,M,20171207,2017,52,56000,9/16/2020,Canada,Nova Scotia,Iced Flat White,5.75,Cold Coffee,3,transaction,2,"['web', 'email', 'mobile']",10,7,discount
36951603,F,20160612,2016,58,78000,6/9/2020,Canada,Ontario,White Chocolate Mocha Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer completed,5,"['web', 'email']",20,10,discount
74297476,F,20180613,2018,43,40000,12/23/2021,Canada,Alberta,Caffè Latte,4.95,Hot Coffee,3,offer Ignored,10,"['email', 'mobile', 'social']",10,7,No offer used
29099299,M,20180129,2018,68,61000,5/1/2022,Canada,Nova Scotia,Iced Coffee with Milk,3.95,Cold Coffee,2,transaction,2,"['web', 'email', 'mobile', 'social']",10,10,discount
21092884,M,20161021,2016,18,4000,9/3/2021,Canada,Ontario,Iced Chai Tea Latte,5.65,Iced Tea,2,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
12486947,M,20170829,2017,39,85000,3/26/2021,Canada,Newfoundland and Labrador,Chocolate Cream Cold Brew,5.25,Cold Coffee,5,offer Ignored,2,"['web', 'email', 'mobile']",10,7,No offer used
56128446,M,20180315,2018,74,99000,3/18/2020,Canada,Saskatchewan,Cheese Danish,3.95,Bakery,1,offer Ignored,3,"['web', 'email', 'mobile', 'social']",7,7,No offer used
51055253,M,20160414,2016,53,98000,11/9/2019,Canada,British Columbia,Iced Coffee,3.95,Cold Coffee,2,transaction,0,"['web', 'email', 'mobile']",0,4,informational
63086452,M,20170430,2017,61,67000,5/21/2021,Canada,Alberta,Mocha Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer Ignored,2,"['web', 'email', 'mobile']",10,7,No offer used
24630100,M,20171015,2017,23,4000,7/30/2022,Canada,British Columbia,Chocolate Croissant,4.45,Bakery,5,transaction,2,"['web', 'email', 'mobile', 'social']",10,10,discount
49048235,M,20150910,2015,46,55000,8/4/2022,Canada,Quebec,Chocolate Croissant,4.45,Bakery,1,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
41134793,F,20160115,2016,51,78000,5/30/2019,Canada,Alberta,"Bacon, Gouda & Egg Sandwich",6.15,Breakfast,1,offer Ignored,10,"['email', 'mobile', 'social']",10,7,No offer used
17984666,M,20180110,2018,77,86000,6/9/2020,Canada,Newfoundland and Labrador,"Bacon, Gouda & Egg Sandwich",6.15,Breakfast,2,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
90788318,F,20151116,2015,41,41000,6/28/2021,Canada,Prince Edward Island,Pineapple Passionfruit Starbucks Refreshers® Beverage,5.65,Drinks,2,transaction,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
81321223,F,20151104,2015,60,78000,8/14/2019,Canada,Alberta,Chocolate Croissant,4.45,Bakery,2,offer Ignored,3,"['web', 'email', 'mobile', 'social']",7,7,No offer used
4873386,F,20160614,2016,54,47000,1/28/2019,Canada,Newfoundland and Labrador,Vanilla Sweet Cream Cold Brew,4.95,Cold Coffee,2,transaction,3,"['web', 'email', 'mobile', 'social']",7,7,discount
37686260,M,20180123,2018,63,89000,5/27/2019,Canada,Saskatchewan,Chocolate Cream Cold Brew,5.25,Cold Coffee,2,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
69029591,F,20171004,2017,73,76000,6/2/2020,Canada,Quebec,Chocolate Cream Cold Brew,5.25,Cold Coffee,2,transaction,3,"['web', 'email', 'mobile', 'social']",7,7,discount
34496083,M,20160314,2016,47,77000,9/5/2021,Canada,Quebec,Mocha Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer Ignored,10,"['email', 'mobile', 'social']",10,7,No offer used
49067165,M,20170123,2017,20,4000,1/30/2019,Canada,Alberta,Cinnamon Dolce Latte,5.75,Hot Coffee,2,transaction,2,"['web', 'email', 'mobile', 'social']",10,10,discount
83244435,F,20180318,2018,24,35000,1/30/2021,Canada,Alberta,Vanilla Bean Crème Frappuccino® Blended Crème,6.15,Frappuccino,1,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
64099628,F,20170912,2017,58,71000,6/3/2021,Canada,Saskatchewan,Mango Dragonfruit Starbucks Refreshers® Beverage,5.65,Drinks,5,transaction,2,"['web', 'email', 'mobile']",10,7,discount
96110626,M,20151210,2015,35,40000,10/27/2019,Canada,Alberta,Caramel Frappuccino® Blended Beverage,6.45,Frappuccino,1,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
61018677,F,20180117,2018,57,33000,2/4/2022,Canada,Prince Edward Island,Double Chocolate Brownie,3.95,Bakery,2,transaction,0,"['web', 'email', 'mobile']",0,4,informational
99762469,F,20180408,2018,57,100000,1/29/2019,Canada,Alberta,White Chocolate Crème Frappuccino® Blended Beverage,6.45,Frappuccino,1,offer Ignored,5,"['web', 'email']",20,10,No offer used
57889673,F,20171109,2017,61,112000,8/20/2021,Canada,Alberta,Pineapple Passionfruit Starbucks Refreshers® Beverage,5.65,Drinks,4,offer Ignored,5,"['web', 'email']",20,10,No offer used
36772897,F,20171015,2017,25,53000,5/20/2022,Canada,Saskatchewan,"Spinach, Feta and Cage Free Egg White Wrap",6.15,Breakfast,1,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
12056088,F,20160211,2016,38,31000,9/28/2021,Canada,Newfoundland and Labrador,Iced Flat White,5.75,Cold Coffee,1,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
62061474,M,20171114,2017,59,61000,3/21/2021,Canada,Prince Edward Island,Starbucks® Cold Brew Coffee,4.45,Cold Coffee,1,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
63340266,F,20161111,2016,49,73000,3/22/2019,Canada,Saskatchewan,Hot Chocolate,2.25,Hot Drinks,3,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
12743965,M,20171008,2017,61,72000,6/9/2019,Canada,British Columbia,Cappuccino,4.95,Hot Coffee,2,transaction,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
37487345,F,20150310,2015,31,64000,11/14/2020,Canada,Saskatchewan,"Bacon-Style Turkey, Cheddar & Egg White Sandwich",6.15,Breakfast,3,transaction,5,"['web', 'email']",20,10,discount
36600107,F,20171029,2017,75,53000,5/20/2020,Canada,Prince Edward Island,Pineapple Passionfruit Starbucks Refreshers® Beverage,5.65,Drinks,1,transaction,5,"['web', 'email', 'mobile']",5,7,bogo
75355877,M,20180418,2018,51,65000,11/17/2022,Canada,Quebec,Cinnamon Dolce Latte,5.75,Hot Coffee,5,transaction,0,"['email', 'mobile', 'social']",0,3,informational
72420387,F,20140531,2014,68,74000,2/10/2019,Canada,Nova Scotia,Starbucks® Cold Brew Coffee,4.45,Cold Coffee,2,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
16421453,F,20150822,2015,62,117000,3/10/2020,Canada,Ontario,Coffee Frappuccino® Blended Beverage,6.15,Frappuccino,3,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
92133855,M,20150827,2015,61,64000,12/8/2020,Canada,New Brunswick,Starbucks® Cold Brew Coffee,4.45,Cold Coffee,2,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
53694966,M,20170423,2017,63,57000,5/26/2020,Canada,Alberta,Cinnamon Dolce Latte,5.75,Hot Coffee,3,offer Ignored,5,"['web', 'email']",20,10,No offer used
66341125,F,20161004,2016,26,52000,4/26/2021,Canada,Prince Edward Island,White Chocolate Crème Frappuccino® Blended Beverage,6.45,Frappuccino,6,offer Ignored,5,"['web', 'email']",20,10,No offer used
48683837,M,20141217,2014,50,77000,6/19/2021,Canada,New Brunswick,Caffè Latte,4.95,Hot Coffee,3,transaction,2,"['web', 'email', 'mobile', 'social']",10,10,discount
68798592,M,20180601,2018,45,93000,3/5/2019,Canada,Manitoba,Iced Coffee with Milk,3.95,Cold Coffee,3,transaction,5,"['web', 'email']",20,10,discount
78978866,M,20160922,2016,50,92000,11/20/2020,Canada,Manitoba,Cinnamon Dolce Latte,5.75,Hot Coffee,1,offer completed,5,"['web', 'email']",20,10,discount
26914035,F,20180512,2018,65,119000,5/2/2020,Canada,Ontario,White Chocolate Crème Frappuccino® Blended Beverage,6.45,Frappuccino,4,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
17008472,F,20170419,2017,55,76000,11/19/2019,Canada,Newfoundland and Labrador,Vanilla Sweet Cream Cold Brew,4.95,Cold Coffee,6,offer Ignored,5,"['web', 'email']",20,10,No offer used
79845926,M,20170919,2017,71,95000,3/20/2021,Canada,Saskatchewan,Strawberry Coconut Drink,6.45,Drinks,2,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
53807198,F,20180410,2018,34,46000,8/29/2019,Canada,Nova Scotia,"Double-Smoked Bacon, Cheddar & Egg Sandwich",6.65,Breakfast,2,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
52308042,M,20180215,2018,65,98000,6/20/2020,Canada,Alberta,Mango Dragonfruit Starbucks Refreshers® Beverage,5.65,Drinks,5,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
24408310,F,20180110,2018,63,62000,8/12/2019,Canada,Alberta,Caffè Vanilla Frappuccino® Blended Beverage,6.45,Frappuccino,6,transaction,2,"['web', 'email', 'mobile']",10,7,discount
2364686,F,20180624,2018,73,58000,7/26/2021,Canada,Nova Scotia,Vanilla Bean Crème Frappuccino® Blended Crème,6.15,Frappuccino,2,offer completed,3,"['web', 'email', 'mobile', 'social']",7,7,discount
54848354,M,20180411,2018,55,62000,7/11/2020,Canada,Nova Scotia,Chocolate Cream Cold Brew,5.25,Cold Coffee,6,offer Ignored,3,"['web', 'email', 'mobile', 'social']",7,7,No offer used
3602072,M,20140611,2014,63,70000,7/22/2019,Canada,British Columbia,Hot Chocolate,2.25,Hot Drinks,2,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
58158752,M,20140319,2014,24,35000,11/13/2021,Canada,Nova Scotia,Strawberry Coconut Drink,6.45,Drinks,3,transaction,5,"['web', 'email', 'mobile']",5,7,bogo
53423955,M,20171225,2017,36,74000,7/25/2020,Canada,New Brunswick,Chocolate Cream Cold Brew,5.25,Cold Coffee,5,offer completed,2,"['web', 'email', 'mobile']",10,7,discount
50128287,M,20180113,2018,56,69000,11/16/2019,Canada,Alberta,Chai Crème Frappuccino® Blended Beverage,6.45,Frappuccino,5,transaction,2,"['web', 'email', 'mobile']",10,7,discount
55334880,M,20170922,2017,65,119000,9/28/2022,Canada,Manitoba,Coffee Frappuccino® Blended Beverage,6.15,Frappuccino,1,offer completed,3,"['web', 'email', 'mobile', 'social']",7,7,discount
42086106,F,20171210,2017,75,75000,3/17/2020,Canada,Alberta,Caramel Frappuccino® Blended Beverage,6.45,Frappuccino,6,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
79112785,M,20161204,2016,71,114000,7/27/2020,Canada,New Brunswick,White Hot Chocolate,4.55,Hot Drinks,2,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
96248633,M,20180629,2018,71,118000,5/21/2021,Canada,Alberta,"Bacon-Style Turkey, Cheddar & Egg White Sandwich",6.15,Breakfast,2,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
92420780,F,20171109,2017,61,39000,8/25/2019,Canada,New Brunswick,Chocolate Croissant,4.45,Bakery,3,transaction,2,"['web', 'email', 'mobile']",10,7,discount
60484108,M,20180707,2018,73,88000,3/27/2022,Canada,Alberta,Iced Caffè Latte,4.95,Cold Coffee,2,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
92809411,M,20171126,2017,19,7000,6/4/2020,Canada,Prince Edward Island,Pineapple Passionfruit Starbucks Refreshers® Beverage,5.65,Drinks,6,transaction,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
54709378,F,20180703,2018,64,34000,6/15/2020,Canada,Alberta,Cheese Danish,3.95,Bakery,2,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
73869936,F,20171208,2017,66,112000,6/30/2021,Canada,Newfoundland and Labrador,White Hot Chocolate,4.55,Hot Drinks,1,transaction,5,"['web', 'email', 'mobile']",5,7,bogo
2621002,M,20160410,2016,37,59000,7/8/2020,Canada,Prince Edward Island,Iced Shaken Espresso,4.45,Cold Coffee,1,transaction,2,"['web', 'email', 'mobile']",10,7,discount
63951803,F,20180627,2018,22,4000,8/9/2022,Canada,Alberta,White Chocolate Mocha Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
96421969,M,20161204,2016,54,96000,1/2/2022,Canada,Alberta,"Bacon, Gouda & Egg Sandwich",6.15,Breakfast,5,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
46059022,M,20171118,2017,62,73000,9/29/2020,Canada,Quebec,"Spinach, Feta and Cage Free Egg White Wrap",6.15,Breakfast,1,offer Ignored,5,"['web', 'email']",20,10,No offer used
45716964,F,20180112,2018,50,75000,6/13/2022,Canada,Quebec,Double Chocolate Brownie,3.95,Bakery,1,transaction,5,"['web', 'email']",20,10,discount
48970497,M,20161106,2016,55,112000,7/10/2022,Canada,Quebec,Chicken Caprese on Ciabatta,8.75,Lunch,3,transaction,5,"['web', 'email']",20,10,discount
64974864,M,20180726,2018,40,50000,6/8/2019,Canada,Quebec,Pineapple Passionfruit Starbucks Refreshers® Beverage,5.65,Drinks,2,offer Ignored,10,"['email', 'mobile', 'social']",10,7,No offer used
3437575,M,20170801,2017,43,52000,12/8/2022,Canada,Quebec,Iced Shaken Espresso,4.45,Cold Coffee,3,offer completed,3,"['web', 'email', 'mobile', 'social']",7,7,discount
17520687,M,20171016,2017,61,53000,10/21/2019,Canada,Quebec,Iced Caffè Latte,4.95,Cold Coffee,4,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
85625922,F,20170123,2017,32,43000,8/1/2021,Canada,British Columbia,Cinnamon Dolce Latte,5.75,Hot Coffee,1,offer Ignored,5,"['web', 'email', 'mobile', 'social']",5,5,No offer used
2974437,F,20160228,2016,68,32000,6/29/2019,Canada,Alberta,Cappuccino,4.95,Hot Coffee,2,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
67218875,F,20151215,2015,66,104000,9/17/2020,Canada,Newfoundland and Labrador,Double Chocolate Brownie,3.95,Bakery,1,transaction,2,"['web', 'email', 'mobile']",10,7,discount
50595325,F,20151028,2015,36,35000,6/27/2022,Canada,Saskatchewan,"Bacon, Gouda & Egg Sandwich",6.15,Breakfast,3,offer completed,0,"['email', 'mobile', 'social']",0,3,informational
73852687,F,20170918,2017,38,60000,8/27/2021,Canada,Quebec,Strawberry Coconut Drink,6.45,Drinks,1,transaction,2,"['web', 'email', 'mobile']",10,7,discount
63030470,M,20150622,2015,45,74000,5/31/2020,Canada,Saskatchewan,White Chocolate Crème Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer completed,0,"['email', 'mobile', 'social']",0,3,informational
75796017,M,20180524,2018,45,94000,11/6/2022,Canada,Quebec,"Bacon, Sausage & Egg Wrap",7.55,Breakfast,2,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
17187655,F,20150326,2015,59,35000,12/17/2020,Canada,Quebec,Double Chocolate Brownie,3.95,Bakery,4,transaction,2,"['web', 'email', 'mobile']",10,7,discount
65949649,F,20171223,2017,22,24000,7/6/2019,Canada,Prince Edward Island,Iced Coffee,3.95,Cold Coffee,3,offer Ignored,5,"['web', 'email']",20,10,No offer used
10050070,F,20160124,2016,67,50000,2/15/2020,Canada,Saskatchewan,Vanilla Bean Crème Frappuccino® Blended Crème,6.15,Frappuccino,3,transaction,2,"['web', 'email', 'mobile']",10,7,discount
2147688,M,20151015,2015,30,41000,1/13/2021,Canada,Quebec,Cake Pop,3.55,Bakery,3,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
12196673,F,20171112,2017,56,88000,8/11/2020,Canada,British Columbia,Chicken Caprese on Ciabatta,8.75,Lunch,2,transaction,3,"['web', 'email', 'mobile', 'social']",7,7,discount
26248056,M,20180214,2018,53,100000,4/14/2021,Canada,British Columbia,Iced Chai Tea Latte,5.65,Iced Tea,3,offer completed,2,"['web', 'email', 'mobile', 'social']",10,10,discount
2597212,M,20180126,2018,32,58000,6/6/2019,Canada,Quebec,Cinnamon Dolce Latte,5.75,Hot Coffee,3,transaction,0,"['web', 'email', 'mobile']",0,4,informational
2248377,M,20160623,2016,51,73000,12/10/2022,Canada,Newfoundland and Labrador,White Hot Chocolate,4.55,Hot Drinks,2,offer Ignored,2,"['web', 'email', 'mobile']",10,7,No offer used
79331445,F,20170903,2017,38,66000,2/26/2021,Canada,Alberta,Mocha Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
47746806,M,20170922,2017,52,45000,5/20/2022,Canada,Alberta,Salted Caramel Cream Cold Brew,5.25,Cold Coffee,5,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
36403218,F,20170328,2017,55,68000,11/3/2019,Canada,Saskatchewan,Iced Chai Tea Latte,5.65,Iced Tea,2,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
52354474,M,20180118,2018,55,78000,7/15/2022,Canada,Quebec,Iced Caffè Latte,4.95,Cold Coffee,2,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
85339019,M,20151123,2015,51,67000,4/13/2022,Canada,Nova Scotia,Strawberry Coconut Drink,6.45,Drinks,5,transaction,0,"['email', 'mobile', 'social']",0,3,informational
78566879,F,20170425,2017,71,74000,2/21/2022,Canada,Quebec,Hot Chocolate,2.25,Hot Drinks,1,transaction,2,"['web', 'email', 'mobile']",10,7,discount
61378787,M,20170926,2017,45,84000,8/15/2020,Canada,Manitoba,Starbucks® Cold Brew Coffee,4.45,Cold Coffee,3,transaction,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
40661304,M,20160906,2016,49,71000,3/13/2019,Canada,Newfoundland and Labrador,Pineapple Passionfruit Starbucks Refreshers® Beverage,5.65,Drinks,1,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
17500523,F,20180703,2018,62,48000,1/21/2020,Canada,Newfoundland and Labrador,White Hot Chocolate,4.55,Hot Drinks,2,transaction,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
71359887,M,20161130,2016,65,99000,2/8/2020,Canada,Newfoundland and Labrador,"Bacon, Gouda & Egg Sandwich",6.15,Breakfast,6,transaction,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
16062699,F,20180326,2018,50,63000,5/23/2021,Canada,Quebec,Everything Bagel,3.15,Bakery,1,offer Ignored,10,"['email', 'mobile', 'social']",10,7,No offer used
63958682,F,20170730,2017,20,7000,1/29/2022,Canada,British Columbia,Starbucks® Cold Brew Coffee,4.45,Cold Coffee,2,transaction,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
70417606,M,20150504,2015,49,31000,7/21/2020,Canada,Nova Scotia,Pineapple Passionfruit Starbucks Refreshers® Beverage,5.65,Drinks,1,offer completed,2,"['web', 'email', 'mobile', 'social']",10,10,discount
12514613,M,20160709,2016,55,83000,8/5/2019,Canada,Saskatchewan,Iced Coffee with Milk,3.95,Cold Coffee,1,transaction,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
17529881,F,20180201,2018,58,54000,1/3/2019,Canada,Ontario,Cake Pop,3.55,Bakery,2,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
30311406,M,20180423,2018,56,70000,1/8/2022,Canada,Newfoundland and Labrador,Vanilla Bean Crème Frappuccino® Blended Crème,6.15,Frappuccino,1,transaction,3,"['web', 'email', 'mobile', 'social']",7,7,discount
11891627,F,20171021,2017,66,54000,3/12/2022,Canada,Manitoba,Salted Caramel Cream Cold Brew,5.25,Cold Coffee,2,offer completed,0,"['email', 'mobile', 'social']",0,3,informational
11872240,M,20161206,2016,55,89000,2/17/2019,Canada,Manitoba,Iced Flat White,5.75,Cold Coffee,2,transaction,5,"['web', 'email']",20,10,discount
24465426,F,20180722,2018,52,114000,10/26/2019,Canada,Saskatchewan,Avocado Spread,1.75,Lunch,6,offer completed,0,"['email', 'mobile', 'social']",0,3,informational
58093689,F,20180218,2018,59,83000,3/19/2022,Canada,New Brunswick,White Chocolate Mocha Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer Ignored,5,"['web', 'email', 'mobile', 'social']",5,5,No offer used
70258334,M,20150816,2015,59,51000,1/9/2022,Canada,New Brunswick,Double Chocolate Brownie,3.95,Bakery,5,transaction,2,"['web', 'email', 'mobile']",10,7,discount
78407620,M,20170205,2017,49,74000,1/5/2020,Canada,Manitoba,Cake Pop,3.55,Bakery,1,transaction,5,"['web', 'email', 'mobile']",5,7,bogo
78940242,M,20171226,2017,62,46000,1/26/2019,Canada,Prince Edward Island,Salted Caramel Cream Cold Brew,5.25,Cold Coffee,1,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
13936623,F,20150930,2015,56,80000,6/21/2021,Canada,British Columbia,Coffee Frappuccino® Blended Beverage,6.15,Frappuccino,2,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
36791536,F,20171202,2017,51,97000,10/17/2022,Canada,Quebec,"Spinach, Feta and Cage Free Egg White Wrap",6.15,Breakfast,2,offer Ignored,5,"['web', 'email', 'mobile', 'social']",5,5,No offer used
68890658,F,20160830,2016,47,62000,6/15/2020,Canada,Ontario,Cheese Danish,3.95,Bakery,3,offer Ignored,5,"['web', 'email', 'mobile', 'social']",5,5,No offer used
86114118,M,20160905,2016,38,96000,6/27/2022,Canada,New Brunswick,Strawberry Coconut Drink,6.45,Drinks,1,offer Ignored,5,"['web', 'email', 'mobile', 'social']",5,5,No offer used
3411102,M,20150509,2015,43,44000,9/17/2020,Canada,Manitoba,Chocolate Chip Cookie,3.55,Bakery,3,offer Ignored,5,"['web', 'email']",20,10,No offer used
71187879,M,20140701,2014,43,72000,10/18/2020,Canada,Prince Edward Island,Chai Crème Frappuccino® Blended Beverage,6.45,Frappuccino,3,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
88038934,F,20170806,2017,49,84000,9/2/2022,Canada,Ontario,Iced Caffè Latte,4.95,Cold Coffee,1,offer Ignored,10,"['email', 'mobile', 'social']",10,7,No offer used
56932904,M,20150503,2015,36,57000,9/20/2019,Canada,Nova Scotia,Starbucks® Cold Brew Coffee,4.45,Cold Coffee,2,transaction,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
62758012,F,20160919,2016,45,58000,7/28/2022,Canada,Nova Scotia,Salted Caramel Cream Cold Brew,5.25,Cold Coffee,3,transaction,2,"['web', 'email', 'mobile', 'social']",10,10,discount
49533816,M,20180721,2018,53,95000,1/31/2020,Canada,New Brunswick,Double Chocolate Brownie,3.95,Bakery,2,offer completed,5,"['web', 'email']",20,10,discount
33922633,M,20170119,2017,43,60000,2/26/2019,Canada,Manitoba,Everything Bagel,3.15,Bakery,4,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
37298127,F,20150923,2015,18,7000,7/6/2020,Canada,Alberta,Butter Croissant,3.95,Bakery,1,offer Ignored,3,"['web', 'email', 'mobile', 'social']",7,7,No offer used
52314411,M,20180428,2018,40,41000,7/10/2022,Canada,Quebec,Vanilla Bean Crème Frappuccino® Blended Crème,6.15,Frappuccino,2,offer Ignored,5,"['web', 'email']",20,10,No offer used
61075151,F,20171109,2017,49,65000,3/8/2020,Canada,Prince Edward Island,Vanilla Sweet Cream Cold Brew,4.95,Cold Coffee,1,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
52471675,M,20170827,2017,51,106000,3/3/2020,Canada,Quebec,Iced Coffee,3.95,Cold Coffee,2,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
62588892,F,20180407,2018,25,55000,2/8/2022,Canada,Saskatchewan,Butter Croissant,3.95,Bakery,3,transaction,5,"['web', 'email']",20,10,discount
24817939,M,20171026,2017,71,55000,2/28/2021,Canada,Newfoundland and Labrador,White Hot Chocolate,4.55,Hot Drinks,1,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
55938174,F,20150514,2015,58,71000,3/4/2020,Canada,Manitoba,Salted Caramel Cream Cold Brew,5.25,Cold Coffee,1,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
13450568,M,20160217,2016,53,36000,9/9/2021,Canada,Newfoundland and Labrador,Cheese Danish,3.95,Bakery,3,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
5552948,F,20171123,2017,46,56000,4/21/2020,Canada,Prince Edward Island,Salted Caramel Cream Cold Brew,5.25,Cold Coffee,2,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
52953941,M,20150920,2015,69,97000,7/20/2020,Canada,British Columbia,Iced Coffee with Milk,3.95,Cold Coffee,2,offer Ignored,3,"['web', 'email', 'mobile', 'social']",7,7,No offer used
73814275,M,20180414,2018,51,73000,6/25/2021,Canada,Nova Scotia,Chai Crème Frappuccino® Blended Beverage,6.45,Frappuccino,4,offer Ignored,2,"['web', 'email', 'mobile']",10,7,No offer used
